tarih,sube_kodu,sube_adi,il,ilce,sube_tipi,kabul_edilen,teslim_edilen,bekleyen,geciken,iade_edilen,ortalama_teslim_suresi,toplam_personel,dagitici_sayisi,gise_personeli,izinli_personel,fazla_mesai_saati,sikayet_sayisi,basarisiz_teslimat,hasarli_gonderi,yanlis_teslimat,toplam_gelir,kargo_geliri,bankacilik_islem_sayisi,tahsilat_sayisi,hava_durumu,resmi_tatil,bayram_donemi,bolgesel_yogunluk,teslim_basarisi_pct,gecikme_orani_pct,iade_orani_pct,sikayet_orani_binde,personel_verimliligi,dagitici_is_yuku,gonderi_basi_gelir
2026-04-18,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,209,193,14,16,2,1.51,20,8,7,2,0.0,3,15,1,1,11056.24,9138.91,77,40,Yağmurlu,0,0,1.15,92.34,7.66,0.96,15.54,9.65,26.12,52.9
2026-04-18,S008,Konya Selçuklu,Konya,Selçuklu,Orta,161,151,8,9,2,1.25,16,6,5,3,7.5,1,3,1,0,7929.31,6210.89,73,22,Açık,0,0,0.79,93.79,5.59,1.24,6.62,9.44,26.83,49.25
2026-04-18,S009,Samsun İlkadım,Samsun,İlkadım,Orta,98,92,4,5,2,1.48,15,6,4,1,0.0,0,3,0,0,4843.11,3776.14,39,20,Bulutlu,0,0,0.71,93.88,5.1,2.04,0.0,6.13,16.33,49.42
2026-04-18,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,91,85,5,5,1,1.55,14,5,4,1,0.0,0,5,0,0,3924.53,3152.78,42,18,Yağmurlu,0,0,0.7,93.41,5.49,1.1,0.0,6.07,18.2,43.13
2026-04-19,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,183,169,9,8,5,1.43,24,9,10,1,0.0,2,5,1,1,8844.94,6952.9,87,36,Açık,0,0,1.17,92.35,4.37,2.73,11.83,7.04,20.33,48.33
2026-04-19,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,211,193,14,16,4,1.64,21,8,8,2,0.0,1,11,1,1,9750.0,8044.56,73,30,Yağmurlu,0,0,1.18,91.47,7.58,1.9,5.18,9.19,26.38,46.21
2026-04-19,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,221,196,20,21,5,1.67,28,11,12,3,0.0,4,12,1,1,10806.43,8692.69,92,28,Yağmurlu,0,0,1.29,88.69,9.5,2.26,20.41,7.0,20.09,48.9
2026-04-19,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,219,203,11,14,5,1.36,25,10,10,3,0.0,1,9,1,0,10335.78,8122.99,95,29,Bulutlu,0,0,1.35,92.69,6.39,2.28,4.93,8.12,21.9,47.2
2026-04-19,S005,İzmir Konak,İzmir,Konak,Merkez,167,162,4,6,1,1.43,23,9,9,0,0.0,1,5,0,0,8730.24,7471.23,54,30,Açık,0,0,1.16,97.01,3.59,0.6,6.17,7.04,18.56,52.28
2026-04-19,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,140,132,5,5,3,1.3,19,7,7,1,0.0,1,3,1,0,7362.0,5786.96,62,31,Bulutlu,0,0,0.89,94.29,3.57,2.14,7.58,6.95,20.0,52.59
2026-04-19,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,206,196,7,8,3,1.23,20,8,7,1,0.0,0,4,2,1,10149.6,7628.02,109,56,Açık,0,0,1.11,95.15,3.88,1.46,0.0,9.8,25.75,49.27
2026-04-19,S008,Konya Selçuklu,Konya,Selçuklu,Orta,149,142,5,7,2,1.42,16,6,5,0,0.0,0,3,1,0,8159.08,6571.09,71,39,Açık,0,0,0.97,95.3,4.7,1.34,0.0,8.88,24.83,54.76
2026-04-19,S009,Samsun İlkadım,Samsun,İlkadım,Orta,136,129,4,7,3,1.4,15,6,4,1,0.0,1,3,0,0,6714.85,5362.1,55,24,Açık,0,0,0.85,94.85,5.15,2.21,7.75,8.6,22.67,49.37
2026-04-19,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,171,143,24,25,4,2.13,14,5,4,3,19.6,3,10,1,0,8452.65,6847.7,85,26,Yağmurlu,0,0,0.7,83.63,14.62,2.34,20.98,10.21,34.2,49.43
2026-04-20,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,435,410,17,22,8,1.45,24,9,10,1,10.1,3,11,2,2,24405.49,19536.59,194,102,Açık,0,0,1.15,94.25,5.06,1.84,7.32,17.08,48.33,56.1
2026-04-20,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,393,371,12,15,10,1.52,21,8,8,0,5.3,1,10,3,0,19264.51,16218.1,151,67,Bulutlu,0,0,1.03,94.4,3.82,2.54,2.7,17.67,49.12,49.02
2026-04-20,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,546,506,24,35,16,1.37,28,11,12,1,13.3,5,16,3,2,23589.5,18896.29,187,60,Açık,0,0,1.38,92.67,6.41,2.93,9.88,18.07,49.64,43.2
2026-04-20,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,458,428,22,25,8,1.41,25,10,10,0,4.6,4,12,2,1,22547.3,17583.68,197,97,Açık,0,0,1.12,93.45,5.46,1.75,9.35,17.12,45.8,49.23
2026-04-20,S005,İzmir Konak,İzmir,Konak,Merkez,482,416,54,61,12,1.66,23,9,9,3,30.3,9,13,0,1,22006.13,17150.03,248,124,Açık,0,0,1.2,86.31,12.66,2.49,21.63,18.09,53.56,45.66
2026-04-20,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,416,383,25,28,8,1.57,19,7,7,0,10.6,4,16,2,1,19981.63,16230.29,181,68,Bulutlu,0,0,1.0,92.07,6.73,1.92,10.44,20.16,59.43,48.03
2026-04-20,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,411,391,16,19,4,1.45,20,8,7,0,7.9,0,10,2,1,19144.94,15634.55,155,80,Açık,0,0,1.03,95.13,4.62,0.97,0.0,19.55,51.38,46.58
2026-04-20,S008,Konya Selçuklu,Konya,Selçuklu,Orta,381,331,44,53,6,2.14,16,6,5,2,28.1,7,11,2,0,18076.65,13701.35,176,60,Açık,0,0,0.85,86.88,13.91,1.57,21.15,20.69,63.5,47.45
2026-04-20,S009,Samsun İlkadım,Samsun,İlkadım,Orta,302,286,11,17,5,1.52,15,6,4,0,5.0,3,8,1,1,16316.28,13668.11,109,55,Açık,0,0,0.76,94.7,5.63,1.66,10.49,19.07,50.33,54.03
2026-04-20,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,248,225,20,25,3,1.99,14,5,4,0,5.3,4,16,1,0,11750.43,9538.55,93,45,Yağmurlu,0,0,0.76,90.73,10.08,1.21,17.78,16.07,49.6,47.38
2026-04-21,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,390,350,35,38,5,1.52,24,9,10,4,27.2,6,10,2,1,18267.02,14572.72,171,57,Açık,0,0,1.2,89.74,9.74,1.28,17.14,14.58,43.33,46.84
2026-04-21,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,428,384,39,35,5,1.64,21,8,8,2,19.3,5,10,2,1,22421.73,18171.68,172,59,Açık,0,0,1.3,89.72,8.18,1.17,13.02,18.29,53.5,52.39
2026-04-21,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,545,494,41,44,10,1.73,28,11,12,3,24.8,6,10,1,1,25266.67,19875.77,270,117,Açık,0,0,1.48,90.64,8.07,1.83,12.15,17.64,49.55,46.36
2026-04-21,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,423,396,21,28,6,1.37,25,10,10,2,10.8,3,6,2,0,21271.37,16624.0,216,108,Açık,0,0,1.28,93.62,6.62,1.42,7.58,15.84,42.3,50.29
2026-04-21,S005,İzmir Konak,İzmir,Konak,Merkez,370,339,22,26,9,1.55,23,9,9,1,4.7,3,22,1,1,18732.22,15732.48,146,61,Yağmurlu,0,0,1.2,91.62,7.03,2.43,8.85,14.74,41.11,50.63
2026-04-21,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,303,287,11,17,5,1.42,19,7,7,1,7.9,1,8,1,0,16392.29,13636.25,135,52,Açık,0,0,1.03,94.72,5.61,1.65,3.48,15.11,43.29,54.1
2026-04-21,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,383,353,26,27,4,1.87,20,8,7,1,11.5,6,23,2,1,17499.61,14335.87,166,76,Yağmurlu,0,0,1.11,92.17,7.05,1.04,17.0,17.65,47.88,45.69
2026-04-21,S008,Konya Selçuklu,Konya,Selçuklu,Orta,291,259,24,25,8,1.83,16,6,5,2,14.8,3,8,1,0,13500.48,10100.69,155,67,Bulutlu,0,0,0.79,89.0,8.59,2.75,11.58,16.19,48.5,46.39
2026-04-21,S009,Samsun İlkadım,Samsun,İlkadım,Orta,284,246,32,35,6,1.87,15,6,4,2,12.4,7,16,1,1,12273.28,9626.38,118,41,Yağmurlu,0,0,0.67,86.62,12.32,2.11,28.46,16.4,47.33,43.22
2026-04-21,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,328,232,88,79,8,3.05,14,5,4,3,51.3,9,17,1,1,13745.57,10064.18,160,55,Yağmurlu,0,0,0.82,70.73,24.09,2.44,38.79,16.57,65.6,41.91
2026-04-22,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,415,390,17,21,8,1.28,24,9,10,1,7.3,2,8,2,2,18299.99,15341.72,137,44,Açık,0,0,1.36,93.98,5.06,1.93,5.13,16.25,46.11,44.1
2026-04-22,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,352,329,16,17,7,1.54,21,8,8,2,13.1,3,10,2,0,19212.2,14168.32,186,95,Bulutlu,0,0,1.08,93.47,4.83,1.99,9.12,15.67,44.0,54.58
2026-04-22,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,468,446,12,14,10,1.27,28,11,12,0,2.0,2,16,3,1,19624.04,16190.9,169,92,Açık,0,0,1.38,95.3,2.99,2.14,4.48,15.93,42.55,41.93
2026-04-22,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,427,402,19,23,6,1.34,25,10,10,3,17.7,3,12,1,1,20203.78,15713.46,204,92,Açık,0,0,1.2,94.15,5.39,1.41,7.46,16.08,42.7,47.32
2026-04-22,S005,İzmir Konak,İzmir,Konak,Merkez,393,356,31,36,6,1.42,23,9,9,1,6.7,5,23,2,1,19115.85,15920.27,140,54,Yağmurlu,0,0,1.23,90.59,9.16,1.53,14.04,15.48,43.67,48.64
2026-04-22,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,352,309,36,44,7,1.93,19,7,7,3,26.6,7,8,1,1,18731.86,14740.07,191,59,Açık,0,0,1.03,87.78,12.5,1.99,22.65,16.26,50.29,53.22
2026-04-22,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,319,297,16,21,6,1.47,20,8,7,2,8.0,3,6,1,1,14348.71,11571.62,141,66,Açık,0,0,0.94,93.1,6.58,1.88,10.1,14.85,39.88,44.98
2026-04-22,S008,Konya Selçuklu,Konya,Selçuklu,Orta,311,262,43,45,6,2.01,16,6,5,3,32.4,7,6,1,1,14403.9,12079.43,112,39,Açık,0,0,0.89,84.24,14.47,1.93,26.72,16.38,51.83,46.31
2026-04-22,S009,Samsun İlkadım,Samsun,İlkadım,Orta,258,233,18,21,7,1.48,15,6,4,2,12.4,2,8,1,1,12491.98,10239.67,103,31,Bulutlu,0,0,0.82,90.31,8.14,2.71,8.58,15.53,43.0,48.42
2026-04-22,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,261,226,29,33,6,1.82,14,5,4,2,20.5,4,6,1,1,10991.57,8798.53,116,43,Açık,0,0,0.79,86.59,12.64,2.3,17.7,16.14,52.2,42.11
2026-04-23,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,177,162,12,14,3,1.6,24,9,10,0,0.0,4,10,0,0,8505.37,6413.1,91,30,Yağmurlu,1,0,0.57,91.53,7.91,1.69,24.69,6.75,19.67,48.05
2026-04-23,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,145,136,7,8,2,1.48,21,8,8,1,0.0,2,5,0,0,7850.37,6110.56,68,24,Bulutlu,1,0,0.55,93.79,5.52,1.38,14.71,6.48,18.12,54.14
2026-04-23,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,229,212,15,18,2,1.8,28,11,12,1,0.0,2,13,1,0,11055.69,8350.57,113,38,Yağmurlu,1,0,0.55,92.58,7.86,0.87,9.43,7.57,20.82,48.28
2026-04-23,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,177,162,12,15,3,1.84,25,10,10,1,0.0,2,10,1,1,9855.07,7744.96,90,35,Yağmurlu,1,0,0.55,91.53,8.47,1.69,12.35,6.48,17.7,55.68
2026-04-23,S005,İzmir Konak,İzmir,Konak,Merkez,175,165,7,10,3,1.34,23,9,9,2,0.0,2,5,1,1,8969.68,7400.38,73,29,Açık,1,0,0.55,94.29,5.71,1.71,12.12,7.17,19.44,51.26
2026-04-23,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,194,180,12,16,2,1.66,19,7,7,2,0.0,5,11,1,1,9248.55,7817.08,71,38,Yağmurlu,1,0,0.55,92.78,8.25,1.03,27.78,9.47,27.71,47.67
2026-04-23,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,214,207,5,7,2,1.59,20,8,7,0,0.0,3,7,1,1,10588.14,8355.64,107,40,Açık,1,0,0.55,96.73,3.27,0.93,14.49,10.35,26.75,49.48
2026-04-23,S008,Konya Selçuklu,Konya,Selçuklu,Orta,181,175,3,6,3,1.35,16,6,5,2,2.9,3,6,1,0,8944.67,7099.59,90,31,Bulutlu,1,0,0.55,96.69,3.31,1.66,17.14,10.94,30.17,49.42
2026-04-23,S009,Samsun İlkadım,Samsun,İlkadım,Orta,171,163,5,8,3,1.13,15,6,4,1,0.0,2,4,0,1,7946.34,6760.01,65,28,Açık,1,0,0.55,95.32,4.68,1.75,12.27,10.87,28.5,46.47
2026-04-23,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,156,146,7,8,3,1.4,14,5,4,2,6.7,0,6,0,1,7810.12,6141.25,71,28,Bulutlu,1,0,0.55,93.59,5.13,1.92,0.0,10.43,31.2,50.06
2026-04-24,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,446,415,22,26,9,1.45,24,9,10,1,8.6,2,13,1,2,19413.89,15376.23,153,65,Açık,0,0,1.28,93.05,5.83,2.02,4.82,17.29,49.56,43.53
2026-04-24,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,386,355,23,27,8,1.43,21,8,8,2,14.6,4,9,2,1,20285.56,15904.52,210,63,Açık,0,0,1.15,91.97,6.99,2.07,11.27,16.9,48.25,52.55
2026-04-24,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,503,468,26,29,9,1.32,28,11,12,2,14.3,1,9,1,1,25693.67,20458.7,218,77,Açık,0,0,1.55,93.04,5.77,1.79,2.14,16.71,45.73,51.08
2026-04-24,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,371,345,20,26,6,1.23,25,10,10,3,9.9,1,6,1,0,16699.72,13304.99,126,64,Bulutlu,0,0,1.2,92.99,7.01,1.62,2.9,13.8,37.1,45.01
2026-04-24,S005,İzmir Konak,İzmir,Konak,Merkez,410,380,19,23,11,1.63,23,9,9,1,6.3,5,11,2,1,21523.6,18038.55,136,61,Bulutlu,0,0,1.21,92.68,5.61,2.68,13.16,16.52,45.56,52.5
2026-04-24,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,327,308,12,10,7,1.43,19,7,7,1,8.0,2,7,2,1,16397.53,12568.45,174,94,Açık,0,0,1.01,94.19,3.06,2.14,6.49,16.21,46.71,50.15
2026-04-24,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,407,376,22,27,9,1.39,20,8,7,0,8.0,5,13,1,1,21542.99,17563.41,204,71,Bulutlu,0,0,1.17,92.38,6.63,2.21,13.3,18.8,50.88,52.93
2026-04-24,S008,Konya Selçuklu,Konya,Selçuklu,Orta,264,239,16,20,9,1.29,16,6,5,1,7.4,2,9,1,1,12541.8,9249.28,129,62,Bulutlu,0,0,0.74,90.53,7.58,3.41,8.37,14.94,44.0,47.51
2026-04-24,S009,Samsun İlkadım,Samsun,İlkadım,Orta,296,274,14,18,8,1.47,15,6,4,1,11.3,3,9,1,0,15212.07,12007.07,133,57,Açık,0,0,0.93,92.57,6.08,2.7,10.95,18.27,49.33,51.39
2026-04-24,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,268,202,60,62,6,2.73,14,5,4,3,39.2,7,20,1,0,12671.26,8921.18,138,75,Yağmurlu,0,0,0.8,75.37,23.13,2.24,34.65,14.43,53.6,47.28
2026-04-25,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,216,206,6,8,4,1.44,24,9,10,3,0.0,2,5,1,1,10720.14,8608.52,90,42,Açık,0,0,1.29,95.37,3.7,1.85,9.71,8.58,24.0,49.63
2026-04-25,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,200,190,6,6,4,1.34,21,8,8,2,0.0,0,6,0,1,9604.91,7434.93,87,38,Bulutlu,0,0,1.11,95.0,3.0,2.0,0.0,9.05,25.0,48.02
2026-04-25,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,223,215,4,7,4,1.61,28,11,12,0,0.0,1,4,1,1,10390.24,8192.07,80,41,Açık,0,0,1.57,96.41,3.14,1.79,4.65,7.68,20.27,46.59
2026-04-25,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,219,206,8,12,5,1.3,25,10,10,2,0.0,3,7,1,1,11461.9,9355.7,86,35,Açık,0,0,1.42,94.06,5.48,2.28,14.56,8.24,21.9,52.34
2026-04-25,S005,İzmir Konak,İzmir,Konak,Merkez,201,188,8,8,5,1.38,23,9,9,4,1.5,2,6,0,1,10475.96,8789.12,82,34,Açık,0,0,1.23,93.53,3.98,2.49,10.64,8.17,22.33,52.12
2026-04-25,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,172,163,6,7,3,1.2,19,7,7,1,0.0,1,3,1,1,7878.52,6080.86,81,38,Açık,0,0,1.05,94.77,4.07,1.74,6.13,8.58,24.57,45.81
2026-04-25,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,221,211,7,11,3,1.53,20,8,7,3,2.5,1,5,1,1,12317.26,9337.99,116,50,Açık,0,0,1.3,95.48,4.98,1.36,4.74,10.55,27.62,55.73
2026-04-25,S008,Konya Selçuklu,Konya,Selçuklu,Orta,183,172,7,10,4,1.4,16,6,5,1,0.7,0,6,1,0,8391.34,6991.83,60,32,Açık,0,0,1.0,93.99,5.46,2.19,0.0,10.75,30.5,45.85
2026-04-25,S009,Samsun İlkadım,Samsun,İlkadım,Orta,158,149,6,9,3,1.42,15,6,4,1,0.0,1,4,1,0,7577.42,5969.38,87,28,Açık,0,0,0.99,94.3,5.7,1.9,6.71,9.93,26.33,47.96
2026-04-25,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,138,132,4,6,2,1.21,14,5,4,0,0.0,1,4,0,0,6327.86,4875.42,75,28,Açık,0,0,0.8,95.65,4.35,1.45,7.58,9.43,27.6,45.85
2026-04-26,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,216,194,16,20,6,1.88,24,9,10,2,0.0,4,13,0,0,9963.83,8318.63,77,30,Yağmurlu,0,0,1.25,89.81,9.26,2.78,20.62,8.08,24.0,46.13
2026-04-26,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,234,224,7,10,3,1.31,21,8,8,2,1.1,2,8,1,1,10896.66,8727.43,95,35,Açık,0,0,1.29,95.73,4.27,1.28,8.93,10.67,29.25,46.57
2026-04-26,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,265,249,11,15,5,1.16,28,11,12,2,0.0,2,6,1,1,13379.21,10266.53,145,69,Açık,0,0,1.36,93.96,5.66,1.89,8.03,8.89,24.09,50.49
2026-04-26,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,209,199,8,11,2,1.4,25,10,10,1,0.0,2,6,1,1,11184.67,9185.26,77,34,Açık,0,0,1.2,95.22,5.26,0.96,10.05,7.96,20.9,53.52
2026-04-26,S005,İzmir Konak,İzmir,Konak,Merkez,235,224,10,13,1,1.52,23,9,9,1,0.0,2,9,1,1,12628.08,10349.53,101,38,Açık,0,0,1.25,95.32,5.53,0.43,8.93,9.74,26.11,53.74
2026-04-26,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,200,191,8,9,1,1.4,19,7,7,1,0.0,0,5,1,1,9446.05,6930.66,97,50,Açık,0,0,1.03,95.5,4.5,0.5,0.0,10.05,28.57,47.23
2026-04-26,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,204,189,11,14,4,1.42,20,8,7,0,0.0,3,7,1,1,10160.31,8582.14,66,28,Açık,0,0,1.25,92.65,6.86,1.96,15.87,9.45,25.5,49.81
2026-04-26,S008,Konya Selçuklu,Konya,Selçuklu,Orta,112,101,8,9,3,1.82,16,6,5,2,0.0,2,8,1,0,5115.95,4015.86,56,22,Yağmurlu,0,0,0.9,90.18,8.04,2.68,19.8,6.31,18.67,45.68
2026-04-26,S009,Samsun İlkadım,Samsun,İlkadım,Orta,148,132,13,15,3,1.55,15,6,4,1,0.0,1,8,1,0,6443.88,4831.13,60,25,Yağmurlu,0,0,0.7,89.19,10.14,2.03,7.58,8.8,24.67,43.54
2026-04-26,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,139,131,5,7,3,1.5,14,5,4,1,0.0,3,3,0,0,7672.92,6157.31,58,22,Bulutlu,0,0,0.86,94.24,5.04,2.16,22.9,9.36,27.8,55.2
2026-04-27,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,510,462,39,45,9,1.69,24,9,10,2,25.8,5,15,2,1,28897.95,22017.16,269,116,Açık,0,0,1.19,90.59,8.82,1.76,10.82,19.25,56.67,56.66
2026-04-27,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,476,423,44,50,9,1.95,21,8,8,2,24.9,8,14,3,3,21712.89,16667.92,237,127,Açık,0,0,1.17,88.87,10.5,1.89,18.91,20.14,59.5,45.62
2026-04-27,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,558,511,34,39,13,1.37,28,11,12,2,19.6,5,15,2,2,24887.26,21012.94,197,73,Açık,0,0,1.4,91.58,6.99,2.33,9.78,18.25,50.73,44.6
2026-04-27,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,544,499,31,38,14,1.55,25,10,10,1,17.6,2,14,2,2,22108.87,18579.2,184,66,Açık,0,0,1.42,91.73,6.99,2.57,4.01,19.96,54.4,40.64
2026-04-27,S005,İzmir Konak,İzmir,Konak,Merkez,466,418,38,39,10,1.7,23,9,9,2,21.1,4,12,2,0,23336.39,19305.19,194,62,Bulutlu,0,0,1.26,89.7,8.37,2.15,9.57,18.17,51.78,50.08
2026-04-27,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,362,315,43,48,4,2.01,19,7,7,3,28.2,6,7,1,1,17365.06,12777.62,184,71,Açık,0,0,0.96,87.02,13.26,1.1,19.05,16.58,51.71,47.97
2026-04-27,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,505,441,55,60,9,1.8,20,8,7,2,30.4,9,16,1,2,24426.71,19499.71,193,98,Açık,0,0,1.25,87.33,11.88,1.78,20.41,22.05,63.12,48.37
2026-04-27,S008,Konya Selçuklu,Konya,Selçuklu,Orta,315,264,46,48,5,2.05,16,6,5,3,32.5,8,8,2,1,16169.53,12507.31,161,65,Açık,0,0,0.87,83.81,15.24,1.59,30.3,16.5,52.5,51.33
2026-04-27,S009,Samsun İlkadım,Samsun,İlkadım,Orta,316,269,42,46,5,1.98,15,6,4,3,32.4,5,9,1,1,13959.99,11243.84,134,63,Açık,0,0,0.79,85.13,14.56,1.58,18.59,17.93,52.67,44.18
2026-04-27,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,273,251,20,20,2,1.77,14,5,4,1,9.8,3,6,1,1,15531.73,11990.94,140,56,Açık,0,0,0.76,91.94,7.33,0.73,11.95,17.93,54.6,56.89
2026-04-28,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,449,412,28,38,9,1.74,24,9,10,2,18.6,5,11,2,1,22754.07,17978.45,194,96,Açık,0,0,1.3,91.76,8.46,2.0,12.14,17.17,49.89,50.68
2026-04-28,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,416,355,53,59,8,2.26,21,8,8,4,42.5,9,16,1,0,19241.9,15585.14,160,84,Bulutlu,0,0,1.2,85.34,14.18,1.92,25.35,16.9,52.0,46.25
2026-04-28,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,462,439,16,26,7,1.32,28,11,12,1,8.6,4,12,2,1,23986.24,20260.43,208,67,Açık,0,0,1.43,95.02,5.63,1.52,9.11,15.68,42.0,51.92
2026-04-28,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,405,376,22,26,7,1.51,25,10,10,1,4.9,2,9,2,1,20921.41,16465.82,191,89,Bulutlu,0,0,1.2,92.84,6.42,1.73,5.32,15.04,40.5,51.66
2026-04-28,S005,İzmir Konak,İzmir,Konak,Merkez,443,419,15,23,9,1.5,23,9,9,0,7.7,4,9,1,1,20397.42,16650.02,191,99,Bulutlu,0,0,1.2,94.58,5.19,2.03,9.55,18.22,49.22,46.04
2026-04-28,S006,Bursa Nilüfer,Bursa,Nilüfer,Büyük,294,251,37,41,6,1.97,19,7,7,3,20.7,7,18,1,1,13738.8,10998.97,128,41,Yağmurlu,0,0,1.05,85.37,13.95,2.04,27.89,13.21,42.0,46.73
2026-04-28,S007,Antalya Muratpaşa,Antalya,Muratpaşa,Büyük,429,391,31,35,7,1.6,20,8,7,1,12.4,4,7,2,1,22733.84,17845.09,210,113,Açık,0,0,1.2,91.14,8.16,1.63,10.23,19.55,53.62,52.99
2026-04-28,S008,Konya Selçuklu,Konya,Selçuklu,Orta,338,301,31,36,6,1.63,16,6,5,0,7.4,6,20,2,1,16554.6,13368.84,122,46,Yağmurlu,0,0,0.94,89.05,10.65,1.78,19.93,18.81,56.33,48.98
2026-04-28,S009,Samsun İlkadım,Samsun,İlkadım,Orta,294,264,25,28,5,1.78,15,6,4,2,16.1,1,5,1,1,12800.57,10528.84,103,46,Açık,0,0,0.9,89.8,9.52,1.7,3.79,17.6,49.0,43.54
2026-04-28,S010,Erzurum Yakutiye,Erzurum,Yakutiye,Orta,277,250,20,22,7,1.6,14,5,4,1,11.4,1,7,1,1,13439.06,11185.59,95,48,Açık,0,0,0.79,90.25,7.94,2.53,4.0,17.86,55.4,48.52
2026-04-29,S001,Ankara Çankaya,Ankara,Çankaya,Merkez,430,390,33,33,7,1.75,24,9,10,1,9.6,6,27,2,1,21101.78,16282.13,214,85,Yağmurlu,0,0,1.26,90.7,7.67,1.63,15.38,16.25,47.78,49.07
2026-04-29,S002,Ankara Keçiören,Ankara,Keçiören,Büyük,421,385,28,32,8,1.68,21,8,8,2,18.9,6,9,2,1,22787.2,18446.86,193,66,Açık,0,0,1.24,91.45,7.6,1.9,15.58,18.33,52.62,54.13
2026-04-29,S003,İstanbul Kadıköy,İstanbul,Kadıköy,Merkez,531,502,19,24,10,1.43,28,11,12,2,17.6,6,12,1,1,26726.4,21963.79,218,88,Açık,0,0,1.45,94.54,4.52,1.88,11.95,17.93,48.27,50.33
2026-04-29,S004,İstanbul Üsküdar,İstanbul,Üsküdar,Büyük,472,446,17,27,9,1.57,25,10,10,1,11.0,2,9,2,0,24285.14,19872.37,227,74,Açık,0,0,1.39,94.49,5.72,1.91,4.48,17.84,47.2,51.45
